price,log_price,price_per_person,has_wireless_internet,has_heating,has_kitchen,has_essentials,has_smoke_detector,has_air_conditioning,has_tv,has_internet,has_washer,has_dryer
88.0,4.48863636973214,88.0,1,1,1,1,1,1,1,1,1,1
225.0,5.420534999272286,112.5,1,1,1,1,1,1,1,1,1,1
50.0,3.9318256327243257,25.0,1,1,1,1,1,1,1,1,0,0
225.0,5.420534999272286,75.0,1,1,1,1,1,1,1,0,1,1
48.0,3.8918202981106265,48.0,1,1,1,1,0,1,0,0,1,1
37.0,3.6375861597263857,18.5,1,1,1,1,1,0,0,0,1,1
85.0,4.454347296253507,42.5,1,1,1,1,1,1,1,1,0,0
525.0,6.26530121273771,43.75,1,1,1,0,0,0,1,0,0,0
100.0,4.61512051684126,50.0,1,1,1,1,1,1,1,0,0,1
75.0,4.330733340286331,37.5,1,1,1,1,1,0,0,1,1,1
25.0,3.258096538021482,12.5,1,1,1,1,1,0,1,1,1,1
50.0,3.9318256327243257,50.0,1,1,1,1,1,0,1,0,1,1
49.0,3.912023005428146,24.5,1,1,1,1,1,0,0,1,1,1
125.0,4.836281906951478,31.25,1,1,1,1,1,1,1,1,1,1
180.0,5.198497031265826,45.0,1,1,1,1,1,1,0,0,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,0,1,1,1,1
85.0,4.454347296253507,42.5,1,1,1,1,1,1,1,1,1,1
85.0,4.454347296253507,42.5,1,1,1,1,1,1,1,1,0,0
64.0,4.174387269895637,32.0,1,1,1,1,1,1,1,1,1,1
75.0,4.330733340286331,37.5,1,1,1,1,1,1,1,1,1,1
119.0,4.787491742782046,29.75,1,1,1,0,1,1,1,1,1,1
110.0,4.709530201312334,27.5,1,1,1,0,0,1,1,1,0,0
179.0,5.19295685089021,89.5,1,1,1,0,1,1,0,1,1,1
175.0,5.170483995038151,29.166666666666668,1,1,1,1,1,1,1,1,1,1
125.0,4.836281906951478,62.5,1,1,1,1,0,1,1,1,1,1
220.0,5.3981627015177525,55.0,1,1,1,1,1,1,0,0,1,1
299.0,5.703782474656201,74.75,1,1,1,1,0,1,1,1,1,1
249.0,5.521460917862246,124.5,1,1,1,1,0,1,1,1,1,1
115.0,4.7535901911063645,57.5,1,1,1,0,1,1,1,0,1,1
239.0,5.480638923341991,119.5,1,1,1,1,1,1,1,1,0,0
75.0,4.330733340286331,37.5,0,0,0,0,0,0,0,0,0,0
30.0,3.4339872044851463,15.0,1,1,1,1,1,1,1,1,1,1
45.0,3.828641396489095,45.0,1,1,1,1,1,1,1,1,1,1
160.0,5.081404364984463,32.0,1,1,1,1,1,1,1,1,1,1
62.0,4.143134726391533,31.0,1,1,1,1,1,1,1,1,1,1
55.0,4.02535169073515,55.0,1,1,1,0,1,1,1,1,1,1
79.0,4.382026634673881,19.75,1,1,1,1,1,0,0,1,0,0
60.0,4.110873864173311,60.0,1,1,1,0,1,0,1,1,1,1
79.0,4.382026634673881,39.5,0,0,0,0,0,0,0,0,0,0
75.0,4.330733340286331,75.0,1,1,1,1,1,0,1,1,1,1
75.0,4.330733340286331,37.5,1,1,1,1,1,1,0,1,1,1
30.0,3.4339872044851463,30.0,1,1,1,1,1,1,1,1,1,1
105.0,4.663439094112067,52.5,1,1,1,1,1,1,0,1,1,1
27.0,3.332204510175204,27.0,1,1,1,0,1,1,0,1,1,1
85.0,4.454347296253507,85.0,1,1,1,1,1,1,0,0,0,0
110.0,4.709530201312334,55.0,1,1,1,1,1,1,1,1,1,1
199.0,5.298317366548036,99.5,1,1,1,1,1,1,1,1,1,1
45.0,3.828641396489095,22.5,1,1,1,0,1,1,1,0,1,1
269.0,5.598421958998375,67.25,0,1,1,0,0,1,1,1,1,1
69.0,4.248495242049359,34.5,1,1,1,0,1,1,0,0,1,1
75.0,4.330733340286331,37.5,1,1,1,1,0,0,0,0,1,1
45.0,3.828641396489095,22.5,1,1,1,1,1,0,0,0,0,0
70.0,4.2626798770413155,70.0,1,1,1,1,0,1,0,1,1,1
70.0,4.2626798770413155,23.333333333333332,1,1,0,1,1,0,0,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
99.0,4.605170185988092,19.8,1,1,1,1,1,0,1,1,1,1
90.0,4.51085950651685,90.0,1,1,1,1,1,1,0,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,1,1,1,0,0
275.0,5.62040086571715,45.833333333333336,1,1,1,1,1,1,1,1,1,1
71.0,4.276666119016055,35.5,1,1,1,0,1,1,1,0,1,1
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,1,1,1
140.0,4.948759890378168,70.0,1,1,1,1,1,1,1,1,1,1
52.0,3.970291913552122,26.0,1,1,1,0,1,1,0,1,0,0
70.0,4.2626798770413155,35.0,1,1,1,1,1,1,1,1,1,1
208.0,5.342334251964811,69.33333333333333,1,1,1,1,1,0,1,0,1,1
399.0,5.991464547107982,57.0,1,1,1,1,1,1,1,1,1,1
100.0,4.61512051684126,50.0,0,0,0,0,0,0,0,0,0,0
59.0,4.0943445622221,59.0,1,1,1,1,1,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
75.0,4.330733340286331,75.0,1,1,1,1,1,1,1,0,1,1
100.0,4.61512051684126,50.0,1,0,1,1,1,0,1,1,0,0
115.0,4.7535901911063645,38.333333333333336,1,1,1,1,0,1,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,1,0,1,1,1,0,0
349.0,5.857933154483459,29.083333333333332,1,1,0,1,1,0,1,1,0,1
75.0,4.330733340286331,25.0,1,1,1,1,1,1,1,1,1,1
35.0,3.58351893845611,35.0,1,1,1,1,1,1,1,1,1,1
100.0,4.61512051684126,20.0,1,1,1,1,0,0,1,0,1,1
199.0,5.298317366548036,49.75,1,1,1,1,1,1,1,0,0,0
75.0,4.330733340286331,37.5,1,1,1,1,0,0,0,0,1,1
160.0,5.081404364984463,40.0,1,1,1,1,1,0,1,1,1,1
349.0,5.857933154483459,116.33333333333333,1,1,1,1,0,1,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,1,1,1,0,1,1,1
41.0,3.7376696182833684,41.0,1,1,1,1,0,1,0,1,1,0
80.0,4.394449154672439,40.0,1,1,1,1,1,1,1,0,1,1
49.0,3.912023005428146,24.5,1,1,1,1,1,1,1,1,1,1
35.0,3.58351893845611,35.0,0,1,1,0,1,1,1,0,1,1
72.0,4.290459441148391,36.0,1,1,1,1,1,1,1,1,1,1
90.0,4.51085950651685,45.0,1,1,1,1,1,0,1,1,1,1
100.0,4.61512051684126,50.0,1,1,1,1,1,1,1,1,1,1
90.0,4.51085950651685,45.0,1,1,1,1,1,1,1,0,0,0
89.0,4.499809670330265,44.5,1,1,1,1,1,1,1,0,1,1
65.0,4.189654742026425,65.0,1,1,1,1,1,1,1,1,1,1
170.0,5.14166355650266,85.0,1,0,1,1,1,1,1,1,0,0
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
150.0,5.017279836814924,30.0,1,1,1,1,1,1,0,1,1,1
50.0,3.9318256327243257,50.0,1,1,0,1,1,1,1,0,0,0
20.0,3.044522437723423,20.0,1,1,1,0,0,0,0,1,0,0
56.0,4.04305126783455,56.0,1,0,0,0,1,0,0,0,1,1
140.0,4.948759890378168,46.666666666666664,1,1,1,1,1,1,1,1,1,0
88.0,4.48863636973214,44.0,1,1,1,1,1,1,1,1,1,1
50.0,3.9318256327243257,50.0,1,1,0,1,0,1,1,0,0,0
74.0,4.31748811353631,37.0,1,1,1,1,1,1,1,1,0,0
42.0,3.7612001156935624,21.0,1,1,1,1,1,1,1,1,1,1
199.0,5.298317366548036,39.8,1,1,1,1,0,1,1,1,1,1
40.0,3.713572066704308,40.0,1,1,1,0,1,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,1,1,1,0,0
50.0,3.9318256327243257,50.0,0,0,0,0,0,0,0,0,0,0
103.0,4.6443908991413725,34.333333333333336,1,1,1,1,1,1,1,1,1,1
100.0,4.61512051684126,50.0,1,1,1,0,1,0,0,0,1,1
160.0,5.081404364984463,40.0,1,1,1,1,1,1,1,1,1,1
42.0,3.7612001156935624,42.0,1,1,1,1,1,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
89.0,4.499809670330265,44.5,1,1,1,1,1,1,0,1,1,1
199.0,5.298317366548036,66.33333333333333,1,1,1,1,0,1,1,1,1,1
150.0,5.017279836814924,37.5,1,1,1,1,0,1,0,0,1,1
200.0,5.303304908059076,50.0,1,1,1,1,1,1,1,1,1,1
99.0,4.605170185988092,33.0,1,1,1,1,0,0,1,0,0,0
99.0,4.605170185988092,99.0,1,1,1,1,1,1,0,0,1,1
272.0,5.60947179518496,54.4,1,1,1,1,1,1,1,1,1,1
85.0,4.454347296253507,85.0,1,1,1,1,1,1,0,0,1,1
70.0,4.2626798770413155,35.0,1,1,1,0,1,1,1,0,1,1
100.0,4.61512051684126,50.0,1,0,1,1,1,0,1,0,1,1
109.0,4.700480365792417,27.25,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,0,1,0,0,1,1
79.0,4.382026634673881,79.0,1,1,1,1,1,1,0,0,1,1
28.0,3.367295829986474,28.0,1,1,1,1,1,1,0,1,1,1
55.0,4.02535169073515,27.5,1,1,1,1,0,1,0,0,1,1
110.0,4.709530201312334,55.0,1,1,1,1,1,1,0,1,1,1
40.0,3.713572066704308,40.0,1,1,1,0,1,0,0,0,1,1
90.0,4.51085950651685,45.0,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,1,0,1,1,1
74.0,4.31748811353631,37.0,1,0,1,1,1,1,0,0,1,1
100.0,4.61512051684126,50.0,0,1,1,1,1,0,1,0,0,0
130.0,4.875197323201151,65.0,1,1,1,1,1,1,0,1,1,1
215.0,5.375278407684165,71.66666666666667,1,1,1,1,1,1,1,1,1,1
349.0,5.857933154483459,87.25,1,1,1,1,0,1,1,1,1,1
246.0,5.5093883366279774,61.5,1,1,1,1,1,1,1,1,1,1
150.0,5.017279836814924,37.5,1,1,1,1,1,1,0,0,1,1
45.0,3.828641396489095,15.0,1,1,1,1,1,0,0,1,1,1
100.0,4.61512051684126,25.0,1,1,1,1,1,0,0,0,1,1
130.0,4.875197323201151,43.333333333333336,1,1,1,1,1,1,0,1,0,0
60.0,4.110873864173311,60.0,1,1,1,1,0,1,1,1,1,1
175.0,5.170483995038151,87.5,1,1,1,1,1,0,1,1,1,1
246.0,5.5093883366279774,82.0,1,1,1,1,1,1,1,1,1,1
84.0,4.442651256490317,84.0,1,1,1,1,1,1,0,0,1,1
149.0,5.0106352940962555,37.25,1,1,1,1,0,1,1,1,1,1
75.0,4.330733340286331,37.5,1,1,1,1,0,1,1,1,1,1
84.0,4.442651256490317,84.0,1,1,1,1,1,1,0,0,1,1
100.0,4.61512051684126,25.0,1,1,1,1,1,1,1,0,1,1
165.0,5.111987788356544,41.25,1,1,1,1,1,1,1,1,0,0
289.0,5.66988092298052,72.25,1,1,1,1,1,1,0,1,1,1
170.0,5.14166355650266,42.5,1,1,1,1,1,1,1,1,0,0
247.0,5.5134287461649825,123.5,1,1,1,1,1,1,1,0,1,1
500.0,6.2166061010848646,100.0,1,1,1,1,0,1,1,0,1,1
139.0,4.941642422609304,69.5,1,1,1,1,1,1,1,1,1,1
165.0,5.111987788356544,41.25,1,1,1,1,0,1,1,1,0,0
500.0,6.2166061010848646,125.0,1,1,1,1,1,1,1,1,0,0
350.0,5.860786223465865,116.66666666666667,1,1,1,0,1,1,1,1,1,1
500.0,6.2166061010848646,100.0,1,1,1,0,1,1,1,1,1,1
188.0,5.241747015059643,31.333333333333332,0,0,0,0,0,0,0,0,0,0
400.0,5.993961427306569,100.0,1,1,1,1,1,0,1,0,1,1
180.0,5.198497031265826,60.0,1,1,1,1,1,0,1,1,0,0
375.0,5.929589143389895,93.75,1,1,1,1,1,0,1,1,0,0
99.0,4.605170185988092,49.5,1,1,0,1,1,1,0,0,0,0
170.0,5.14166355650266,85.0,1,1,1,1,1,0,1,0,0,0
125.0,4.836281906951478,62.5,1,1,1,1,0,1,1,1,0,0
129.0,4.867534450455582,43.0,1,1,1,1,0,1,1,1,1,1
90.0,4.51085950651685,45.0,1,1,1,1,0,1,0,0,1,1
299.0,5.703782474656201,74.75,1,1,1,1,1,1,0,0,1,1
225.0,5.420534999272286,56.25,1,1,1,1,1,1,1,1,0,0
500.0,6.2166061010848646,100.0,1,1,1,0,1,1,1,1,1,1
500.0,6.2166061010848646,100.0,1,1,1,0,0,1,0,0,1,1
99.0,4.605170185988092,49.5,1,1,0,1,1,1,0,0,0,0
245.0,5.5053315359323625,122.5,1,1,1,0,1,1,0,1,1,1
390.0,5.968707559985366,97.5,1,1,1,1,1,1,1,1,1,1
159.0,5.075173815233827,79.5,1,1,1,1,1,1,1,1,1,1
295.0,5.69035945432406,73.75,1,1,1,1,1,1,1,1,1,1
179.0,5.19295685089021,89.5,1,1,1,1,1,1,1,1,1,1
399.0,5.991464547107982,99.75,1,1,1,1,0,1,1,1,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
289.0,5.66988092298052,144.5,1,1,1,1,0,1,1,1,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
295.0,5.69035945432406,73.75,1,1,1,1,1,1,1,1,0,0
259.0,5.560681631015528,64.75,1,1,1,1,1,1,1,1,1,1
185.0,5.225746673713202,61.666666666666664,1,1,0,1,1,1,1,1,0,0
269.0,5.598421958998375,67.25,1,1,1,1,1,1,1,1,1,1
109.0,4.700480365792417,27.25,1,1,1,1,1,1,1,1,0,0
295.0,5.69035945432406,73.75,1,1,1,1,1,1,1,1,0,0
389.0,5.966146739123692,77.8,1,1,1,1,1,1,1,1,1,1
215.0,5.375278407684165,53.75,1,1,1,1,1,1,1,0,0,0
375.0,5.929589143389895,46.875,1,1,1,1,1,1,1,1,0,0
270.0,5.602118820879701,67.5,1,1,1,1,1,1,1,1,1,1
285.0,5.655991810819852,57.0,1,1,1,1,1,1,1,1,1,1
296.0,5.6937321388027,49.333333333333336,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,26.666666666666668,1,1,1,1,1,1,0,1,0,0
219.0,5.393627546352362,73.0,1,1,1,1,1,1,1,1,1,1
120.0,4.795790545596741,60.0,1,1,1,1,1,1,0,1,1,1
209.0,5.3471075307174685,52.25,1,1,1,1,1,1,1,1,0,0
399.0,5.991464547107982,79.8,1,1,1,1,0,1,1,1,1,1
159.0,5.075173815233827,79.5,1,1,1,1,1,1,1,1,0,0
125.0,4.836281906951478,41.666666666666664,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,0,0,0,0,0,0,0,0,0
299.0,5.703782474656201,59.8,1,1,1,1,0,1,1,1,1,1
100.0,4.61512051684126,100.0,0,1,1,0,1,1,0,0,1,1
229.0,5.438079308923196,57.25,1,1,1,1,1,1,1,0,1,1
383.0,5.950642552587727,47.875,1,1,1,1,1,1,1,1,0,0
149.0,5.0106352940962555,37.25,1,1,1,1,1,1,1,1,0,0
250.0,5.5254529391317835,83.33333333333333,1,1,1,1,1,1,1,1,0,0
349.0,5.857933154483459,174.5,1,1,1,1,1,1,1,1,1,1
199.0,5.298317366548036,39.8,1,1,1,1,0,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
300.0,5.707110264748875,150.0,1,1,1,1,1,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
349.0,5.857933154483459,116.33333333333333,1,1,1,1,0,1,1,1,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
100.0,4.61512051684126,100.0,0,1,1,1,1,1,0,0,1,1
179.0,5.19295685089021,44.75,1,1,1,1,1,1,1,1,0,0
289.0,5.66988092298052,57.8,1,1,1,1,1,1,1,0,1,1
209.0,5.3471075307174685,69.66666666666667,1,1,1,1,0,1,1,1,1,1
199.0,5.298317366548036,39.8,1,1,1,1,0,1,1,1,1,1
319.0,5.768320995793772,106.33333333333333,1,1,1,1,1,1,1,1,1,1
135.0,4.912654885736052,33.75,1,1,1,1,1,1,1,1,0,0
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
95.0,4.564348191467836,47.5,0,1,0,1,1,1,0,0,0,0
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
287.0,5.662960480135946,71.75,1,1,1,1,1,1,1,1,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
199.0,5.298317366548036,39.8,1,1,1,1,0,1,1,1,1,1
95.0,4.564348191467836,47.5,0,1,0,1,1,1,0,0,0,0
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
242.0,5.493061443340548,80.66666666666667,1,1,1,1,1,1,1,1,1,1
389.0,5.966146739123692,77.8,1,1,1,1,1,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
199.0,5.298317366548036,39.8,1,1,1,1,0,1,1,1,1,1
361.0,5.8916442118257715,180.5,1,1,1,1,1,1,1,1,1,1
225.0,5.420534999272286,75.0,1,1,1,0,1,1,1,1,1,1
255.0,5.545177444479562,42.5,1,1,1,1,0,1,1,1,0,0
119.0,4.787491742782046,17.0,1,1,1,1,1,1,1,0,1,1
219.0,5.393627546352362,73.0,1,1,1,1,0,1,1,1,1,1
299.0,5.703782474656201,74.75,1,1,1,1,1,0,0,1,0,0
119.0,4.787491742782046,23.8,1,1,1,1,0,1,1,1,1,1
199.0,5.298317366548036,66.33333333333333,1,1,1,1,1,1,1,0,1,1
319.0,5.768320995793772,63.8,1,1,1,1,0,1,1,1,1,1
93.0,4.543294782270004,46.5,0,1,0,1,1,1,0,0,0,0
199.0,5.298317366548036,66.33333333333333,1,1,1,1,1,1,1,0,1,1
299.0,5.703782474656201,59.8,1,1,1,1,0,1,1,1,1,1
349.0,5.857933154483459,87.25,1,1,1,0,1,1,1,1,1,1
275.0,5.62040086571715,275.0,0,0,0,0,0,0,0,0,0,0
299.0,5.703782474656201,74.75,1,1,1,1,0,1,1,0,1,0
375.0,5.929589143389895,37.5,1,1,1,0,0,1,1,1,0,0
140.0,4.948759890378168,35.0,1,1,1,0,0,1,0,1,0,0
35.0,3.58351893845611,35.0,0,0,0,0,0,0,0,0,0,0
159.0,5.075173815233827,79.5,1,1,1,1,1,1,1,1,1,1
84.0,4.442651256490317,84.0,1,0,0,1,1,0,0,0,0,0
100.0,4.61512051684126,100.0,1,1,1,0,1,1,1,1,1,1
125.0,4.836281906951478,31.25,1,1,1,1,1,0,1,1,1,1
150.0,5.017279836814924,75.0,1,1,1,0,1,1,1,1,1,1
79.0,4.382026634673881,79.0,1,1,1,0,0,0,0,1,0,0
320.0,5.771441123130016,53.333333333333336,1,1,1,1,1,1,1,1,1,1
180.0,5.198497031265826,90.0,1,1,1,1,1,1,0,1,1,1
150.0,5.017279836814924,50.0,1,1,0,1,1,1,1,0,0,0
125.0,4.836281906951478,41.666666666666664,1,1,1,1,1,1,1,1,0,0
145.0,4.983606621708336,72.5,1,1,1,1,1,1,0,0,0,0
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,1,0,0
171.0,5.147494476813453,85.5,1,1,1,1,1,1,1,1,0,0
285.0,5.655991810819852,71.25,1,1,1,1,1,1,0,1,0,0
400.0,5.993961427306569,80.0,1,1,1,1,1,1,1,0,1,1
400.0,5.993961427306569,100.0,1,1,1,1,1,1,1,1,1,1
210.0,5.351858133476067,70.0,1,1,1,1,1,1,1,1,1,1
350.0,5.860786223465865,43.75,1,1,1,1,1,1,1,1,1,1
182.0,5.209486152841421,60.666666666666664,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,0,0,0
260.0,5.564520407322694,52.0,1,1,1,1,1,0,1,0,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,75.0,1,1,1,1,1,1,1,1,1,1
120.0,4.795790545596741,60.0,1,1,1,1,1,1,1,1,1,1
102.0,4.634728988229636,34.0,1,1,1,1,0,0,0,0,0,0
210.0,5.351858133476067,105.0,1,1,1,1,1,1,1,0,0,0
159.0,5.075173815233827,53.0,1,1,1,1,1,1,1,1,0,0
120.0,4.795790545596741,30.0,1,1,0,1,1,1,1,1,1,1
425.0,6.054439346269371,70.83333333333333,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,50.0,0,1,1,1,1,1,1,0,1,1
149.0,5.0106352940962555,37.25,0,0,1,1,1,1,1,0,0,0
115.0,4.7535901911063645,57.5,1,1,1,1,1,1,1,1,0,0
150.0,5.017279836814924,75.0,1,1,1,1,0,1,1,1,1,1
399.0,5.991464547107982,49.875,1,1,1,1,1,1,1,0,1,1
220.0,5.3981627015177525,55.0,1,0,1,1,1,0,1,1,0,0
110.0,4.709530201312334,55.0,1,1,0,1,1,1,1,1,1,1
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,1,0,0
310.0,5.739792912179234,77.5,1,1,1,1,1,1,1,1,0,0
160.0,5.081404364984463,53.333333333333336,1,1,1,1,1,1,1,1,0,0
559.0,6.327936783729195,279.5,0,1,1,1,1,1,1,0,1,1
175.0,5.170483995038151,43.75,1,1,1,1,1,1,1,1,0,0
159.0,5.075173815233827,39.75,1,1,1,1,1,1,1,1,0,0
190.0,5.25227342804663,38.0,1,1,1,1,1,1,1,1,0,0
165.0,5.111987788356544,41.25,1,1,1,1,1,1,1,0,0,0
195.0,5.278114659230517,32.5,1,1,1,1,0,1,1,1,0,0
195.0,5.278114659230517,48.75,1,1,1,1,0,1,1,1,0,0
300.0,5.707110264748875,75.0,1,1,1,1,1,1,1,1,1,1
135.0,4.912654885736052,45.0,1,1,1,0,0,1,1,1,0,0
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,1,0,0
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,1,0,0
212.0,5.3612921657094255,53.0,1,1,1,0,1,1,1,1,0,0
200.0,5.303304908059076,100.0,1,0,1,1,1,1,1,1,0,0
425.0,6.054439346269371,70.83333333333333,1,1,1,1,1,1,1,1,1,1
180.0,5.198497031265826,90.0,1,1,1,1,1,0,1,1,1,1
165.0,5.111987788356544,82.5,1,1,1,1,1,1,1,0,1,1
120.0,4.795790545596741,60.0,1,1,1,1,1,1,1,0,0,0
250.0,5.5254529391317835,83.33333333333333,1,1,1,1,0,1,1,0,1,1
129.0,4.867534450455582,32.25,1,1,1,1,1,1,1,1,0,0
80.0,4.394449154672439,40.0,1,1,1,0,1,0,1,1,0,0
160.0,5.081404364984463,32.0,0,1,1,1,1,1,0,0,1,1
145.0,4.983606621708336,72.5,1,1,1,1,1,1,0,1,1,1
131.0,4.882801922586371,43.666666666666664,1,0,1,1,1,1,0,0,0,0
150.0,5.017279836814924,50.0,1,1,1,1,1,1,1,1,1,1
250.0,5.5254529391317835,41.666666666666664,1,0,1,1,0,1,0,1,0,0
200.0,5.303304908059076,22.22222222222222,1,1,1,1,1,1,0,1,1,1
200.0,5.303304908059076,50.0,1,1,1,1,1,1,1,1,1,1
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,1,0,0
250.0,5.5254529391317835,125.0,1,1,1,1,1,0,1,1,1,1
250.0,5.5254529391317835,83.33333333333333,1,1,1,1,1,1,1,1,1,1
109.0,4.700480365792417,21.8,1,1,1,1,1,1,1,1,0,0
180.0,5.198497031265826,45.0,1,1,1,1,1,1,1,1,1,1
245.0,5.5053315359323625,40.833333333333336,1,1,1,1,1,1,1,1,1,1
249.0,5.521460917862246,124.5,1,1,1,1,1,1,1,1,1,1
135.0,4.912654885736052,67.5,1,1,1,1,1,1,1,1,0,0
300.0,5.707110264748875,75.0,1,1,1,1,1,1,1,1,1,1
103.0,4.6443908991413725,51.5,1,1,1,1,1,1,1,1,1,1
120.0,4.795790545596741,60.0,1,1,1,1,1,1,0,1,0,0
250.0,5.5254529391317835,62.5,1,1,1,1,1,1,1,1,1,1
69.0,4.248495242049359,13.8,1,1,0,1,1,1,0,1,1,1
125.0,4.836281906951478,31.25,1,1,1,1,1,1,1,1,0,0
225.0,5.420534999272286,112.5,0,0,1,1,1,0,1,1,0,0
240.0,5.484796933490655,120.0,1,1,1,1,1,1,1,1,1,1
180.0,5.198497031265826,60.0,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,66.66666666666667,1,1,1,1,0,1,1,1,0,1
60.0,4.110873864173311,30.0,1,0,1,1,0,0,0,0,0,0
200.0,5.303304908059076,50.0,1,1,1,1,1,1,1,1,0,0
315.0,5.755742213586912,78.75,1,1,1,1,1,1,1,0,1,1
380.0,5.942799375126701,95.0,1,1,1,1,1,1,1,1,1,1
220.0,5.3981627015177525,55.0,1,1,1,1,1,1,1,1,0,0
180.0,5.198497031265826,45.0,1,1,1,1,1,1,1,1,1,1
140.0,4.948759890378168,70.0,1,1,1,1,1,1,1,1,1,1
180.0,5.198497031265826,90.0,1,1,1,1,1,1,1,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,1,1,1
239.0,5.480638923341991,39.833333333333336,1,1,1,0,1,1,1,1,0,0
425.0,6.054439346269371,70.83333333333333,1,1,1,1,1,1,1,1,1,1
199.0,5.298317366548036,49.75,1,1,1,1,1,1,1,1,1,1
600.0,6.398594934535208,100.0,1,1,1,1,1,1,1,1,1,1
175.0,5.170483995038151,87.5,1,1,1,0,0,1,1,0,1,1
175.0,5.170483995038151,29.166666666666668,1,1,1,1,1,0,1,1,0,0
250.0,5.5254529391317835,125.0,1,1,1,0,1,1,0,0,0,0
225.0,5.420534999272286,37.5,1,1,1,1,1,1,1,1,1,1
325.0,5.786897381366708,54.166666666666664,1,1,1,1,1,1,1,1,1,1
175.0,5.170483995038151,43.75,1,1,1,1,1,1,1,1,1,1
179.0,5.19295685089021,89.5,1,1,1,1,1,0,1,1,0,0
99.0,4.605170185988092,33.0,1,1,1,1,1,1,1,1,0,0
165.0,5.111987788356544,82.5,1,1,1,1,1,1,1,1,0,0
290.0,5.673323267171493,145.0,1,1,1,1,1,1,1,1,1,1
130.0,4.875197323201151,65.0,1,1,1,1,1,0,0,1,1,1
179.0,5.19295685089021,29.833333333333332,1,1,1,1,1,1,1,1,0,0
95.0,4.564348191467836,47.5,1,1,1,1,1,1,0,0,1,1
152.0,5.030437921392435,38.0,1,1,1,1,1,0,1,1,1,1
200.0,5.303304908059076,66.66666666666667,1,1,1,1,1,1,1,1,1,1
130.0,4.875197323201151,65.0,1,1,1,1,1,1,0,1,0,0
175.0,5.170483995038151,43.75,1,1,1,1,1,1,1,1,1,1
139.0,4.941642422609304,34.75,1,1,1,1,1,1,1,1,0,0
255.0,5.545177444479562,63.75,1,1,1,1,1,1,1,1,1,1
345.0,5.846438775057725,86.25,1,1,1,1,1,1,1,1,1,1
50.0,3.9318256327243257,50.0,1,1,1,1,1,0,1,1,1,1
119.0,4.787491742782046,29.75,1,1,1,1,1,1,1,1,0,0
135.0,4.912654885736052,33.75,1,1,1,1,1,1,1,1,0,0
200.0,5.303304908059076,50.0,1,1,1,1,1,0,1,1,0,0
275.0,5.62040086571715,137.5,1,1,1,1,1,1,1,1,0,0
